,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,fixture,goals_conceded,minutes
22096,2018-19,Riyad Mahrez,MID,99,8.9,17,Spurs,126224,11,86,FALSE,10,8.9,41.6,38,20005,5465,99,0,90
22097,2018-19,Robbie Brady,MID,92,6,6,Chelsea,941,1,54,TRUE,10,29.5,8.8,22,11,24,92,4,90
22101,2018-19,Robert Snodgrass,MID,95,7.5,11,Leicester,5964,2,53,FALSE,10,27,23,25,339,277,95,1,90
22105,2018-19,Ross Barkley,MID,92,14.3,4,Burnley,85708,17,57,FALSE,10,49.8,77.4,16,44764,4223,92,0,90
22106,2018-19,Ruben Loftus-Cheek,MID,92,8.6,4,Burnley,28563,8,52,FALSE,10,4.7,34.4,47,2164,746,92,0,60
22110,2018-19,Ryan Fraser,MID,94,9.4,9,Fulham,1317023,11,60,FALSE,10,37.4,43.2,13,133007,48449,94,0,88
22113,2018-19,Rúben Diogo da Silva Neves,MID,91,7.2,3,Brighton,1135076,2,51,FALSE,10,10,21.6,40,10198,88719,91,1,90
22115,2018-19,Sadio Mané,MID,96,17,5,Cardiff,1775485,15,97,TRUE,10,32.3,76,62,120254,200207,96,1,90
22119,2018-19,Scott McTominay,MID,97,0,8,Everton,43784,0,43,TRUE,10,0,0,0,4659,3816,97,0,0
22122,2018-19,Sean Longstaff,MID,98,0,16,Southampton,386,0,45,FALSE,10,0,0,0,22,16,98,0,0
22129,2018-19,Sofiane Boufal,MID,98,0,15,Newcastle,259,0,55,TRUE,10,0,0,0,2,1,98,0,0
22131,2018-19,Solomon March,MID,91,6.3,20,Wolves,8927,3,50,TRUE,10,33,11.2,19,824,647,91,0,70
22132,2018-19,Stefan Johansen,MID,94,0,2,Bournemouth,3979,0,52,TRUE,10,0,0,0,39,159,94,0,0
22133,2018-19,Stuart Armstrong,MID,98,0,15,Newcastle,4882,0,51,TRUE,10,0,0,0,33,214,98,0,0
22136,2018-19,Theo Walcott,MID,97,4.1,14,Man Utd,377531,2,65,FALSE,10,2.3,11,28,7383,67126,97,2,77
22140,2018-19,Tom Cairney,MID,94,1.7,2,Bournemouth,41070,1,48,TRUE,10,12.3,4.2,0,182,4309,94,2,30
22141,2018-19,Tom Cleverley,MID,100,0,10,Huddersfield,464,0,50,TRUE,10,0,0,0,40,26,100,0,0
22142,2018-19,Tom Davies,MID,97,0,14,Man Utd,8425,0,53,FALSE,10,0,0,0,107,459,97,0,0
22152,2018-19,Wilfred Ndidi,MID,95,6.8,19,West Ham,33275,10,49,TRUE,10,14.3,42.6,11,718,1358,95,1,90
22153,2018-19,Wilfried Zaha,MID,93,9.3,1,Arsenal,951101,5,69,TRUE,10,36.8,10.4,46,10998,103748,93,2,90
22154,2018-19,Willian Borges Da Silva,MID,92,13.1,4,Burnley,374549,7,74,FALSE,10,32.3,40.2,58,49608,14565,92,0,90
22157,2018-19,Will Hughes,MID,100,4.9,10,Huddersfield,112486,3,50,TRUE,10,12.9,11.4,25,4929,9513,100,0,90
22160,2018-19,Xherdan Shaqiri,MID,96,7.8,5,Cardiff,140574,6,70,TRUE,10,17.5,41,19,20485,8853,96,1,29
22163,2018-19,Yves Bissouma,MID,91,0.4,20,Wolves,1701,1,48,TRUE,10,0.4,3.2,0,50,117,91,0,19
22166,2018-19,Aaron Lennon,MID,109,0.5,19,West Ham,65302,2,50,FALSE,11,1.3,3.6,0,764,18061,109,2,74
22167,2018-19,Aaron Mooy,MID,106,5.9,9,Fulham,86025,3,52,TRUE,11,34.5,18,6,1100,4444,106,0,90
22168,2018-19,Aaron Ramsey,MID,101,0.2,12,Liverpool,87047,1,74,TRUE,11,1.3,0.4,0,1131,36358,101,0,17
22170,2018-19,Abdoulaye Doucouré,MID,108,4,15,Newcastle,101977,2,59,FALSE,11,13.3,22.8,4,5254,10714,108,1,90
22171,2018-19,Aboubakar Kamara,MID,106,0,10,Huddersfield,449304,0,43,FALSE,11,0,0,0,27713,20512,106,0,0
22172,2018-19,Adama Traoré,MID,110,0.4,17,Spurs,23266,1,54,TRUE,11,0.3,2,2,237,2859,110,0,6
22173,2018-19,Adam Lallana,MID,101,0,1,Arsenal,42738,0,69,FALSE,11,0,0,0,157,444,101,0,0
22175,2018-19,Ademola Lookman,MID,105,0.2,3,Brighton,5536,1,51,TRUE,11,1,0.6,0,150,231,105,0,22
22179,2018-19,Alex Iwobi,MID,101,4.5,12,Liverpool,67211,4,55,TRUE,11,19,22.4,4,3585,7613,101,0,22
22181,2018-19,Alex Oxlade-Chamberlain,MID,101,0,1,Arsenal,2024,0,64,FALSE,11,0,0,0,30,51,101,0,0
22183,2018-19,Alireza Jahanbakhsh,MID,105,4.9,8,Everton,42470,2,67,FALSE,11,0.8,17,31,104,699,105,3,90
22186,2018-19,Andreas Pereira,MID,102,0,2,Bournemouth,13064,0,46,FALSE,11,0,0,0,303,758,102,0,0
22189,2018-19,Andriy Yarmolenko,MID,109,0,4,Burnley,41188,0,68,TRUE,11,0,0,0,30,12492,109,0,0
22190,2018-19,Andros Townsend,MID,104,7.6,6,Chelsea,59005,7,57,FALSE,11,1.9,38.6,35,441,4826,104,3,90
22191,2018-19,André Filipe Tavares Gomes,MID,105,2.7,3,Brighton,6353,2,54,TRUE,11,14.9,8.4,4,637,221,105,1,90
22192,2018-19,André-Frank Zambo Anguissa,MID,106,1.7,10,Huddersfield,9342,2,44,FALSE,11,0.6,16.2,0,434,1029,106,1,90
22196,2018-19,Anthony Knockaert,MID,105,1.8,8,Everton,75398,1,55,FALSE,11,14.5,3.4,0,1027,36497,105,1,27
22201,2018-19,Ashley Westwood,MID,109,4.1,19,West Ham,107988,5,45,FALSE,11,14.5,26,0,2603,9472,109,4,90
22204,2018-19,Ayoze Pérez,MID,108,5.5,18,Watford,65144,8,61,TRUE,11,0.8,33.4,21,3544,3586,108,0,45
22205,2018-19,Bamidele Alli,MID,110,0,20,Wolves,156142,0,89,FALSE,11,0,0,0,5225,3627,110,0,0
22214,2018-19,Bernardo Mota Veiga de Carvalho e Silva,MID,107,9.8,16,Southampton,534397,2,76,TRUE,11,35.9,17.8,44,32525,47042,107,1,90
22216,2018-19,Bernard Anício Caldeira Duarte,MID,105,4.5,3,Brighton,17374,2,59,TRUE,11,28.9,9.8,6,1677,3451,105,1,67
22218,2018-19,Callum Hudson-Odoi,MID,104,0,7,Crystal Palace,81720,0,42,TRUE,11,0,0,0,11419,7462,104,0,0
22224,2018-19,Cheikhou Kouyaté,MID,104,1.5,6,Chelsea,16372,2,47,FALSE,11,1.1,13.8,0,1460,708,104,3,90
22225,2018-19,Christian Atsu,MID,108,0,18,Watford,4727,0,52,TRUE,11,0,0,0,36,226,108,0,0
22227,2018-19,Christian Eriksen,MID,110,0.6,20,Wolves,251986,1,92,FALSE,11,1.2,4.4,0,5621,9428,110,2,31
22236,2018-19,Conor Coventry,MID,109,0,4,Burnley,39,0,45,TRUE,11,0,0,0,35,13,109,0,0
22241,2018-19,Dale Stephens,MID,105,0.9,8,Everton,277080,2,44,FALSE,11,0.4,8.8,0,3150,10484,105,3,90
22248,2018-19,Dan Gosling,MID,102,1,14,Man Utd,4994,1,49,TRUE,11,1.2,5.2,4,91,251,102,1,22
22252,2018-19,Davy Pröpper,MID,105,0,8,Everton,4965,0,48,FALSE,11,0,0,0,19,488,105,0,0
22254,2018-19,Declan Rice,MID,109,2.9,4,Burnley,18239,1,44,TRUE,11,2.6,14.6,12,1707,498,109,2,90
22255,2018-19,Demarai Gray,MID,103,5.8,5,Cardiff,49935,7,54,FALSE,11,3.3,33,22,1741,2058,103,0,69
22257,2018-19,Diogo Jota,MID,110,0,17,Spurs,63101,0,59,TRUE,11,0,0,0,91,11346,110,0,0
22259,2018-19,Domingos Quina,MID,108,0,15,Newcastle,3822,0,44,FALSE,11,0,0,0,114,242,108,0,0
22262,2018-19,Dwight McNeil,MID,109,0,19,West Ham,417,0,45,FALSE,11,0,0,0,36,54,109,0,0
22269,2018-19,Erik Lamela,MID,110,9.4,20,Wolves,50469,7,64,FALSE,11,24,45.2,25,8626,6987,110,2,90
22271,2018-19,Fabian Delph,MID,107,0.4,16,Southampton,13746,1,53,TRUE,11,0.7,3.4,0,127,1089,107,0,11
22273,2018-19,Fabio Henrique Tavares,MID,101,2.1,1,Arsenal,26618,1,56,FALSE,11,11.2,7.6,2,631,775,101,1,90
22277,2018-19,Felipe Anderson Pereira Gomes,MID,109,17.5,4,Burnley,137869,13,68,TRUE,11,29.1,80.6,65,6373,11839,109,2,90
22284,2018-19,Frederico Rodrigues de Paula Santos,MID,102,2.1,2,Bournemouth,94398,1,56,FALSE,11,1.2,16,4,750,5539,102,1,55
22287,2018-19,Georginio Wijnaldum,MID,101,0.8,1,Arsenal,84762,2,55,FALSE,11,2.8,1.2,4,7183,8907,101,1,90
22289,2018-19,Grady Diangana,MID,109,12.4,4,Burnley,1647,5,45,TRUE,11,59.2,34.6,30,1245,118,109,2,85
22290,2018-19,Granit Xhaka,MID,101,6.9,12,Liverpool,194057,2,53,TRUE,11,22.7,29.2,17,12540,10507,101,1,90
22291,2018-19,Gylfi Sigurdsson,MID,105,6.7,3,Brighton,462827,5,75,TRUE,11,31.5,17.2,18,81393,24940,105,1,89
22292,2018-19,Hamza Choudhury,MID,103,0,5,Cardiff,5089,0,44,FALSE,11,0,0,0,65,215,103,0,0
22295,2018-19,Harry Winks,MID,110,1.8,20,Wolves,2735,1,55,FALSE,11,4.9,12.6,0,339,270,110,2,90
22296,2018-19,Heung-Min Son,MID,110,3.5,20,Wolves,90323,4,83,FALSE,11,13.7,17.6,4,2555,9614,110,0,51
22299,2018-19,Ilkay Gündogan,MID,107,0,16,Southampton,99483,0,54,TRUE,11,0,0,0,188,18301,107,0,0
22300,2018-19,Isaac Hayden,MID,108,0,18,Watford,8266,0,44,TRUE,11,0,0,0,83,387,108,0,0
22303,2018-19,Jack Cork,MID,109,0,19,West Ham,26383,0,47,FALSE,11,0,0,0,84,3418,109,0,0
22305,2018-19,Jack Wilshere,MID,109,0,4,Burnley,69549,0,48,TRUE,11,0,0,0,26,4048,109,0,0
22306,2018-19,Jacob Murphy,MID,108,0,18,Watford,2696,0,48,TRUE,11,0,0,0,58,209,108,0,0
22307,2018-19,Jairo Riedewald,MID,104,0,6,Chelsea,3042,0,44,FALSE,11,0,0,0,18,67,104,0,0
22309,2018-19,James Maddison,MID,103,10.1,5,Cardiff,975225,3,70,FALSE,11,61.2,12.6,27,36182,145587,103,0,81
22310,2018-19,James McArthur,MID,104,3.3,6,Chelsea,45709,5,48,FALSE,11,16.4,17,0,496,3915,104,3,79
22311,2018-19,James McCarthy,MID,105,0,3,Brighton,1564,0,44,TRUE,11,0,0,0,212,90,105,0,0
22312,2018-19,James Milner,MID,101,11.5,1,Arsenal,233972,10,56,FALSE,11,40,57.8,17,3353,37694,101,1,90
22315,2018-19,James Ward-Prowse,MID,107,7.8,13,Man City,10464,1,51,FALSE,11,44.6,14,19,46,437,107,5,72
22321,2018-19,Jeffrey Schlupp,MID,104,0.1,6,Chelsea,141180,1,45,FALSE,11,0.4,0.4,0,211,11822,104,0,10
22322,2018-19,Jeff Hendrick,MID,109,0,19,West Ham,9301,0,54,FALSE,11,0,0,0,66,471,109,0,0
22323,2018-19,Jesse Lingard,MID,102,3.5,2,Bournemouth,114352,1,67,FALSE,11,11.3,6.2,17,642,2711,102,0,12
22328,2018-19,Johann Berg Gudmundsson,MID,109,8.7,19,West Ham,176550,7,60,FALSE,11,15.3,46.2,25,10455,34390,109,4,90
22334,2018-19,Jonjo Shelvey,MID,108,1.4,18,Watford,34117,1,54,TRUE,11,8.3,2.8,3,729,1937,108,0,50
22337,2018-19,Jordan Henderson,MID,101,0,1,Arsenal,38537,0,53,FALSE,11,0,0,0,26,3659,101,0,0
22340,2018-19,Jorge Luiz Frello Filho,MID,104,2.2,7,Crystal Palace,573861,2,50,TRUE,11,9.6,10.6,2,10995,56160,104,1,79
22344,2018-19,João Filipe Iria Santos Moutinho,MID,110,5.1,17,Spurs,207599,2,55,TRUE,11,26.1,16.8,8,3314,41518,110,3,61
22346,2018-19,Juan Mata,MID,102,3.4,2,Bournemouth,68606,1,62,FALSE,11,24.9,5,4,3507,4580,102,1,55
22352,2018-19,Ken Sema,MID,108,0,15,Newcastle,3241,0,47,FALSE,11,0,0,0,65,142,108,0,0
22354,2018-19,Kevin De Bruyne,MID,107,0,16,Southampton,229329,0,98,TRUE,11,0,0,0,15968,82672,107,0,0
22356,2018-19,Kevin McDonald,MID,106,0.1,10,Huddersfield,17372,1,44,FALSE,11,0.5,0.2,0,183,1457,106,0,19
22357,2018-19,Kieran Dowell,MID,105,0,3,Brighton,405,0,45,TRUE,11,0,0,0,28,37,105,0,0
22364,2018-19,Leander Dendoncker,MID,110,0,17,Spurs,19510,0,43,TRUE,11,0,0,0,532,904,110,0,0
22369,2018-19,Lucas Rodrigues Moura da Silva,MID,110,14.3,20,Wolves,782756,9,72,FALSE,11,50.9,53,39,11159,184170,110,2,78
22370,2018-19,Lucas Torreira,MID,101,3,12,Liverpool,86260,2,49,TRUE,11,2.6,20.2,7,5735,3826,101,1,90
22372,2018-19,Luka Milivojevic,MID,104,3,6,Chelsea,160038,1,61,FALSE,11,11.6,18.6,0,6053,5920,104,3,90
22376,2018-19,Manuel Lanzini,MID,109,0,4,Burnley,1599,0,64,TRUE,11,0,0,0,32,47,109,0,0
22380,2018-19,Marcus Rashford,MID,102,11.5,2,Bournemouth,267690,5,67,FALSE,11,21.8,37.8,55,18703,8237,102,0,34
22381,2018-19,Marc Albrighton,MID,103,3,5,Cardiff,26680,3,52,FALSE,11,11.4,8.8,10,544,1712,103,0,90
22383,2018-19,Mario Lemina,MID,107,4,13,Man City,14483,2,49,FALSE,11,2.6,15.4,22,241,928,107,6,90
22384,2018-19,Mark Noble,MID,109,0,4,Burnley,18102,0,49,TRUE,11,0,0,0,60,7019,109,0,0
22390,2018-19,Mateo Kovacic,MID,104,1.3,7,Crystal Palace,51611,1,59,TRUE,11,7.2,5.2,1,1004,6930,104,0,26
22393,2018-19,Matteo Guendouzi,MID,101,0,12,Liverpool,119933,0,45,TRUE,11,0,0,0,1612,14652,101,0,0
22395,2018-19,Matty James,MID,103,0,5,Cardiff,1074,0,44,FALSE,11,0,0,0,37,37,103,0,0
22397,2018-19,Matt Ritchie,MID,108,2.5,18,Watford,27545,3,58,TRUE,11,11.7,11,2,510,1644,108,0,90
22400,2018-19,Max Meyer,MID,104,4.5,6,Chelsea,12464,2,56,FALSE,11,1.7,5.2,38,95,625,104,3,70
22401,2018-19,Mesut Özil,MID,101,7.5,12,Liverpool,338057,2,84,TRUE,11,53.2,13.8,8,19957,79640,101,1,90
22405,2018-19,Mohamed Elyounoussi,MID,107,0.2,13,Man City,9102,1,62,FALSE,11,0,0,2,91,540,107,1,17
22406,2018-19,Mohamed Salah,MID,101,11.6,1,Arsenal,2050707,2,130,FALSE,11,53.7,12.8,49,116970,35926,101,1,90
22407,2018-19,Morgan Gibbs-White,MID,110,2.7,17,Spurs,17873,1,43,TRUE,11,18,9.4,0,334,845,110,0,28
22408,2018-19,Moussa Sissoko,MID,110,0.8,20,Wolves,8513,2,49,FALSE,11,2.9,4.6,0,1730,676,110,2,90
22409,2018-19,N'Golo Kanté,MID,104,4.3,7,Crystal Palace,980284,2,49,TRUE,11,25.1,18,0,22854,36231,104,1,90
22410,2018-19,Naby Keita,MID,101,0,1,Arsenal,110261,0,72,FALSE,11,0,0,0,70,7646,101,0,0
22411,2018-19,Nampalys Mendy,MID,103,2.7,5,Cardiff,66461,3,45,FALSE,11,3.6,5,18,2708,7000,103,0,90
22412,2018-19,Nathaniel Chalobah,MID,108,0.2,15,Newcastle,7560,1,45,FALSE,11,0.3,0,2,142,628,108,0,5
22415,2018-19,Nathan Redmond,MID,107,2.3,13,Man City,17232,2,53,FALSE,11,7.3,10,6,327,1814,107,5,72
22416,2018-19,Neeskens Kebano,MID,106,0,10,Huddersfield,3226,0,44,FALSE,11,0,0,0,46,143,106,0,0
22417,2018-19,Nemanja Matic,MID,102,2,2,Bournemouth,35600,2,50,FALSE,11,3,16.6,0,2128,1899,102,1,90
22420,2018-19,Nikola Vlasic,MID,105,0,3,Brighton,549,0,50,TRUE,11,0,0,0,2,12,105,0,0
22422,2018-19,Oliver Skipp,MID,110,0,20,Wolves,194,0,45,FALSE,11,0,0,0,48,37,110,0,0
22424,2018-19,Oriol Romeu Vidal,MID,107,0,13,Man City,113528,0,43,FALSE,11,0,0,0,12482,7282,107,0,0
22425,2018-19,Pascal Groß,MID,105,0,8,Everton,99681,0,67,FALSE,11,0,0,0,53,6059,105,0,0
22429,2018-19,Paul Pogba,MID,102,12.2,2,Bournemouth,782511,2,80,FALSE,11,43.3,26.2,52,32068,27524,102,1,90
22431,2018-19,Phil Foden,MID,107,3.4,16,Southampton,7343,1,46,TRUE,11,11.5,2.6,20,182,476,107,0,18
22434,2018-19,Pierre-Emerick Aubameyang,MID,101,4.6,12,Liverpool,893574,2,109,TRUE,11,14.9,1.4,30,150164,51390,101,1,72
22435,2018-19,Pierre-Emile Højbjerg,MID,107,2.6,13,Man City,281839,2,45,FALSE,11,13.1,12.6,0,3492,49719,107,6,90
22436,2018-19,Raheem Sterling,MID,107,22.9,16,Southampton,411497,21,111,TRUE,11,38.3,107.2,83,49461,39668,107,1,90
22438,2018-19,Reiss Nelson,MID,101,0,12,Liverpool,27258,0,44,TRUE,11,0,0,0,8,652,101,0,0
22441,2018-19,Riyad Mahrez,MID,107,0,16,Southampton,233356,0,87,TRUE,11,0,0,0,104065,6422,107,0,0
22442,2018-19,Robbie Brady,MID,109,2.9,19,West Ham,1119,3,54,FALSE,11,14.3,14.4,0,198,42,109,2,15
22446,2018-19,Robert Snodgrass,MID,109,7.1,4,Burnley,7735,2,53,TRUE,11,45.3,16.6,9,2079,414,109,2,90
22450,2018-19,Ross Barkley,MID,104,1.1,7,Crystal Palace,552321,2,59,TRUE,11,6.8,3.6,1,454675,9016,104,1,63
22451,2018-19,Ruben Loftus-Cheek,MID,104,0,7,Crystal Palace,32810,0,52,TRUE,11,0,0,0,5040,1060,104,0,0
22455,2018-19,Ryan Fraser,MID,102,9.1,14,Man Utd,1379584,2,61,TRUE,11,36,14.6,40,122073,59732,102,1,73
22458,2018-19,Rúben Diogo da Silva Neves,MID,110,8,17,Spurs,1014679,7,50,TRUE,11,2.9,42.2,35,6179,128141,110,3,90
22460,2018-19,Sadio Mané,MID,101,2.7,1,Arsenal,1937026,2,98,FALSE,11,2.3,7,18,185454,36061,101,1,90
22464,2018-19,Scott McTominay,MID,102,0,2,Bournemouth,40837,0,43,FALSE,11,0,0,0,1142,3767,102,0,0
22467,2018-19,Sean Longstaff,MID,108,0,18,Watford,383,0,45,TRUE,11,0,0,0,30,37,108,0,0
22474,2018-19,Sofiane Boufal,MID,107,0,13,Man City,258,0,55,FALSE,11,0,0,0,1,2,107,0,0
22476,2018-19,Solomon March,MID,105,5.6,8,Everton,8799,6,50,FALSE,11,25.9,28,2,644,850,105,2,69
22477,2018-19,Stefan Johansen,MID,106,1.7,10,Huddersfield,3822,1,52,FALSE,11,11.7,5,0,29,195,106,0,25
22478,2018-19,Stuart Armstrong,MID,107,0.6,13,Man City,4642,1,51,FALSE,11,5.3,0.8,0,15,259,107,1,8
22481,2018-19,Theo Walcott,MID,105,2.4,3,Brighton,331183,2,64,TRUE,11,1.9,2.6,19,7149,56834,105,1,84
22485,2018-19,Tom Cairney,MID,106,2.4,10,Huddersfield,38748,2,48,FALSE,11,15.3,8.8,0,313,2769,106,1,90
22486,2018-19,Tom Cleverley,MID,108,0,15,Newcastle,459,0,50,FALSE,11,0,0,0,25,31,108,0,0
22487,2018-19,Tom Davies,MID,105,0,3,Brighton,8108,0,52,TRUE,11,0,0,0,91,453,105,0,0
22497,2018-19,Wilfred Ndidi,MID,103,5.7,5,Cardiff,47454,3,49,FALSE,11,26.1,15,16,14372,2053,103,0,90
22498,2018-19,Wilfried Zaha,MID,104,6.7,6,Chelsea,919594,2,68,FALSE,11,31.9,21.2,14,26526,64765,104,3,90
22499,2018-19,Willian Borges Da Silva,MID,104,12,7,Crystal Palace,402540,2,74,TRUE,11,74.5,24.8,21,45338,18356,104,1,63
22502,2018-19,Will Hughes,MID,108,2.9,15,Newcastle,103180,1,50,FALSE,11,4.5,0.4,24,3864,13466,108,1,76
22505,2018-19,Xherdan Shaqiri,MID,101,1.6,1,Arsenal,135296,1,70,FALSE,11,10.3,4,2,8077,13651,101,1,10
22508,2018-19,Yves Bissouma,MID,105,0.4,8,Everton,1605,1,48,FALSE,11,0.3,3.6,0,22,126,105,1,20
22511,2018-19,Aaron Lennon,MID,116,1.4,11,Leicester,60302,3,50,FALSE,12,2.1,9.8,2,1263,6947,116,0,90
22512,2018-19,Aaron Mooy,MID,115,4.5,19,West Ham,83668,2,52,TRUE,12,23,13.4,9,585,3020,115,1,90
22513,2018-19,Aaron Ramsey,MID,111,5.1,20,Wolves,75940,4,74,TRUE,12,10.8,21.4,19,1884,14315,111,0,15
22515,2018-19,Abdoulaye Doucouré,MID,120,3.3,16,Southampton,98290,2,59,FALSE,12,13.6,15.8,4,4659,9045,120,1,90
22516,2018-19,Aboubakar Kamara,MID,117,0,12,Liverpool,448874,0,43,FALSE,12,0,0,0,19450,21571,117,0,0
22517,2018-19,Adama Traoré,MID,111,4.4,1,Arsenal,21506,1,54,FALSE,12,11.5,9.2,23,166,2030,111,1,15
22518,2018-19,Adam Lallana,MID,117,0,9,Fulham,42513,0,69,TRUE,12,0,0,0,145,485,117,0,0
22520,2018-19,Ademola Lookman,MID,113,0.7,6,Chelsea,5441,1,51,FALSE,12,1.8,3.2,2,71,176,113,0,26
22524,2018-19,Alex Iwobi,MID,111,3.4,20,Wolves,73961,1,55,TRUE,12,9.6,4.6,20,9030,3617,111,1,45
22526,2018-19,Alex Oxlade-Chamberlain,MID,117,0,9,Fulham,2037,0,64,TRUE,12,0,0,0,28,45,117,0,0
22528,2018-19,Alireza Jahanbakhsh,MID,112,0,5,Cardiff,41185,0,67,FALSE,12,0,0,0,32,1333,112,0,0
22531,2018-19,Andreas Pereira,MID,118,0,13,Man City,12781,0,46,FALSE,12,0,0,0,198,580,118,0,0
22534,2018-19,Andriy Yarmolenko,MID,115,0,10,Huddersfield,37285,0,68,FALSE,12,0,0,0,54,4237,115,0,0
22535,2018-19,Andros Townsend,MID,114,5.2,17,Spurs,59376,2,57,TRUE,12,12.3,15,25,1960,2115,114,1,90
22536,2018-19,André Filipe Tavares Gomes,MID,113,2.2,6,Chelsea,6373,3,54,FALSE,12,1.2,13.4,7,300,316,113,0,90
22537,2018-19,André-Frank Zambo Anguissa,MID,117,2.2,12,Liverpool,9051,2,44,FALSE,12,1.8,20.2,0,315,656,117,2,83
22541,2018-19,Anthony Knockaert,MID,112,2.4,5,Cardiff,64447,2,55,FALSE,12,13.3,10.8,0,1732,13543,112,2,90
22546,2018-19,Ashley Westwood,MID,116,0,11,Leicester,113455,0,45,FALSE,12,0,0,0,9036,4736,116,0,0
22549,2018-19,Ayoze Pérez,MID,119,6.4,2,Bournemouth,71507,2,61,TRUE,12,38.1,20.2,6,8211,2524,119,1,90
22550,2018-19,Bamidele Alli,MID,114,1.7,7,Crystal Palace,154212,3,89,FALSE,12,8.7,3.6,5,2071,4510,114,0,90
22559,2018-19,Bernardo Mota Veiga de Carvalho e Silva,MID,118,13.6,14,Man Utd,465359,10,76,TRUE,12,70.3,54.4,11,9647,77641,118,1,90
22561,2018-19,Bernard Anício Caldeira Duarte,MID,113,3.5,6,Chelsea,14702,2,59,FALSE,12,21.7,10,3,539,3264,113,0,63
22563,2018-19,Callum Hudson-Odoi,MID,113,0,8,Everton,94644,0,42,TRUE,12,0,0,0,15012,6162,113,0,0
22569,2018-19,Cheikhou Kouyaté,MID,114,0.3,17,Spurs,16340,2,47,TRUE,12,0.1,0,6,591,654,114,1,90
22570,2018-19,Christian Atsu,MID,119,2.1,2,Bournemouth,4625,1,52,TRUE,12,0,4,17,41,172,119,0,10
22572,2018-19,Christian Eriksen,MID,114,0,7,Crystal Palace,244413,0,92,FALSE,12,0,0,0,2429,10565,114,0,0
22581,2018-19,Conor Coventry,MID,115,0,10,Huddersfield,102,0,45,FALSE,12,0,0,0,58,27,115,0,0
22586,2018-19,Dale Stephens,MID,112,0,5,Cardiff,273212,-2,44,FALSE,12,0.6,0,0,2989,7311,112,2,33
22593,2018-19,Dan Gosling,MID,119,4.9,15,Newcastle,4933,1,49,FALSE,12,16.3,25,8,103,201,119,0,45
22597,2018-19,Davy Pröpper,MID,112,0,5,Cardiff,4724,0,48,FALSE,12,0,0,0,20,272,112,0,0
22599,2018-19,Declan Rice,MID,115,2.1,10,Huddersfield,18645,2,44,FALSE,12,2.9,17.6,0,907,559,115,1,90
22600,2018-19,Demarai Gray,MID,116,5.7,4,Burnley,78751,3,54,TRUE,12,14.2,11.8,31,28602,1864,116,0,83
22602,2018-19,Diogo Jota,MID,111,2.8,1,Arsenal,56393,1,59,FALSE,12,0.5,0,28,54,6842,111,1,29
22604,2018-19,Domingos Quina,MID,120,0,16,Southampton,3769,0,44,FALSE,12,0,0,0,89,177,120,0,0
22607,2018-19,Dwight McNeil,MID,116,0,11,Leicester,423,0,45,FALSE,12,0,0,0,31,35,116,0,0
22615,2018-19,Erik Lamela,MID,114,4.4,7,Crystal Palace,105188,3,65,FALSE,12,34.2,5.6,4,55077,4823,114,0,82
22617,2018-19,Fabian Delph,MID,118,0,14,Man Utd,13451,0,53,TRUE,12,0,0,0,111,526,118,0,0
22619,2018-19,Fabio Henrique Tavares,MID,117,4,9,Fulham,26452,3,55,TRUE,12,16.8,12.8,10,328,695,117,0,90
22623,2018-19,Felipe Anderson Pereira Gomes,MID,115,8.3,10,Huddersfield,284567,9,69,FALSE,12,9.3,36.6,37,143613,4956,115,1,90
22630,2018-19,Frederico Rodrigues de Paula Santos,MID,118,0,13,Man City,90465,0,56,FALSE,12,0,0,0,389,4549,118,0,0
22633,2018-19,Georginio Wijnaldum,MID,117,1.4,9,Fulham,83265,3,55,TRUE,12,5.2,9,0,5329,7457,117,0,68
22635,2018-19,Grady Diangana,MID,115,2,10,Huddersfield,19775,1,45,FALSE,12,12.9,6.8,0,18143,627,115,1,45
22636,2018-19,Granit Xhaka,MID,111,2.9,20,Wolves,208278,2,53,TRUE,12,7.3,7.2,14,20391,8802,111,1,90
22637,2018-19,Gylfi Sigurdsson,MID,113,4.2,6,Chelsea,428156,3,75,FALSE,12,12.8,22.6,7,26226,54852,113,0,75
22638,2018-19,Hamza Choudhury,MID,116,0,4,Burnley,5424,0,43,TRUE,12,0,0,0,403,233,116,0,0
22641,2018-19,Harry Winks,MID,114,0,7,Crystal Palace,2910,0,55,FALSE,12,0,0,0,347,273,114,0,7
22642,2018-19,Heung-Min Son,MID,114,2.5,7,Crystal Palace,88112,1,83,FALSE,12,2.2,3.2,20,1715,4578,114,0,19
22645,2018-19,Ilkay Gündogan,MID,118,7.1,14,Man Utd,94082,6,54,TRUE,12,1.8,33,36,681,6619,118,0,15
22646,2018-19,Isaac Hayden,MID,119,1.6,2,Bournemouth,8082,1,44,TRUE,12,10,6.4,0,69,265,119,0,16
22649,2018-19,Jack Cork,MID,116,2,11,Leicester,24268,3,47,FALSE,12,2.7,15.2,2,52,2228,116,0,90
22651,2018-19,Jack Wilshere,MID,115,0,10,Huddersfield,67087,0,48,FALSE,12,0,0,0,31,2549,115,0,0
22652,2018-19,Jacob Murphy,MID,119,0,2,Bournemouth,2633,0,48,TRUE,12,0,0,0,67,149,119,0,0
