,season_x,name,position,fixture,ict_index,opponent_team,opp_team_name,selected,total_points,value,was_home,GW,creativity,influence,threat,transfers_in,transfers_out,goals_conceded,minutes,goals_conceded_per_game,points_per_game,total_minutes
1077,2016-17,Shane Long,FWD,319,0.04225352112676056,19,West Brom,138270,2,61,False,32,0.07102803738317756,0.0,0.09195402298850575,1415,2654,0,90,1.6530612244897958,2.0434782608695654,980
1078,2016-17,Troy Deeney,FWD,318,0.035211267605633804,17,Spurs,312026,1,69,False,32,0.04299065420560747,0.0,0.04597701149425287,17513,34024,0,21,1.687948922585794,4.25,2506
1079,2016-17,Matej Vydra,FWD,329,0.0,16,Swansea,13067,0,45,True,33,0.0,0.0,0.0,12,36,0,0,0.0,1.0,0
1080,2016-17,Josh Maja,FWD,327,0.0,20,West Ham,2184,0,45,True,33,0.0,0.0,0.0,129,90,0,0,0.0,0.0,0
1081,2016-17,Kelechi Iheanacho,FWD,325,0.0049504950495049506,13,Southampton,101728,1,60,False,33,0.004665629860031105,0.002840909090909091,0.0,246,901,0,2,1.5944881889763778,2.8823529411764706,508
1082,2016-17,Lys Mousset,FWD,328,0.0,17,Spurs,2587,1,51,False,33,0.0015552099533437016,0.002840909090909091,0.0,29,19,1,14,0.0,1.0,0
1083,2016-17,Michail Antonio,FWD,327,0.0,15,Sunderland,276534,0,68,False,33,0.0,0.0,0.0,579,40225,0,0,1.5906288532675708,4.714285714285714,2433
1084,2016-17,Michy Batshuayi,FWD,323,0.0,11,Man Utd,39832,0,85,False,33,0.0,0.0,0.0,25,124,0,0,0.0,1.4705882352941178,127
1085,2016-17,Odion Ighalo,FWD,329,0.0,16,Swansea,110143,0,68,True,33,0.0,0.0,0.0,31,409,0,0,2.021688613477924,2.1666666666666665,1291
1086,2016-17,Oliver McBurnie,FWD,329,0.0,18,Watford,3679,0,45,False,33,0.0,0.0,0.0,60,61,0,0,5.487804878048781,1.0,82
1087,2016-17,Roberto Firmino,FWD,330,0.8316831683168318,19,West Brom,550484,11,86,False,33,1.0,0.8267045454545454,0.37815126050420167,26360,16570,0,90,1.2690548780487805,5.166666666666667,2624
1088,2016-17,Patrick Bamford,FWD,324,0.0,1,Arsenal,2775,0,49,True,33,0.0,0.0,0.0,83,86,0,0,1.6071428571428572,1.0,112
1089,2016-17,Joshua King,FWD,328,0.0693069306930693,17,Spurs,687843,2,60,False,33,0.02021772939346812,0.07670454545454546,0.058823529411764705,73653,15763,4,90,1.8626155878467634,4.612903225806452,2275
1090,2016-17,Romelu Lukaku,FWD,322,0.8465346534653466,3,Burnley,2104030,6,105,True,33,0.578538102643857,0.6278409090909091,0.7563025210084033,96740,12672,1,90,0.0,6.419354838709677,0
1091,2016-17,Salomón Rondón,FWD,330,0.13366336633663367,9,Liverpool,211629,1,64,True,33,0.16796267496111977,0.08806818181818181,0.08403361344537816,1886,14082,0,27,1.2936344969199178,3.15625,2435
1092,2016-17,Sergio Agüero,FWD,325,0.5198019801980198,13,Southampton,1030405,6,128,False,33,0.0995334370139969,0.40056818181818177,0.5882352941176471,17806,40757,0,88,1.2379011716760062,5.32,1963
1093,2016-17,Shane Long,FWD,325,0.019801980198019802,10,Man City,136692,1,61,True,33,0.0015552099533437016,0.056818181818181816,0.0,1164,2836,2,22,1.514018691588785,2.0416666666666665,1072
1094,2016-17,Troy Deeney,FWD,329,0.31683168316831684,16,Swansea,324222,2,69,True,33,0.36236391912908245,0.18749999999999997,0.226890756302521,29486,17980,0,90,1.673921646220815,4.137931034482759,2527
1095,2016-17,Olivier Giroud,FWD,324,0.3069306930693069,12,Middlesbrough,116445,2,81,False,33,0.3234836702954899,0.056818181818181816,0.31092436974789917,3397,8965,1,90,0.0,3.9545454545454546,0
1096,2016-17,Jay Rodriguez,FWD,325,0.009900990099009901,10,Man City,12223,1,60,True,33,0.004665629860031105,0.0,0.01680672268907563,55,653,0,9,0.0,3.0555555555555554,0
1097,2016-17,Jordan Ayew,FWD,329,0.05445544554455446,18,Watford,8976,1,50,False,33,0.07465007776049767,0.03125,0.03361344537815126,2111,1091,0,10,0.0,1.625,0
1098,2016-17,Islam Slimani,FWD,321,0.0,5,Crystal Palace,30973,0,82,False,33,0.0,0.0,0.0,3258,558,0,0,0.0,3.9473684210526314,0
1099,2016-17,Andre Gray,FWD,322,0.0297029702970297,6,Everton,211955,1,61,False,33,0.06376360808709175,0.028409090909090908,0.0,2843,20966,1,17,1.210762331838565,3.576923076923077,2008
1100,2016-17,Andy Carroll,FWD,327,0.23267326732673269,15,Sunderland,199263,5,63,False,33,0.2690513219284604,0.13636363636363635,0.16806722689075632,10491,23122,2,90,1.8412438625204584,3.764705882352941,1224
1101,2016-17,Anthony Martial,FWD,323,0.0,4,Chelsea,107279,0,92,True,33,0.0,0.0,0.0,123,1208,0,0,0.7265388496468214,3.8823529411764706,991
1102,2016-17,Ashley Barnes,FWD,322,0.01485148514851485,6,Everton,171527,2,45,False,33,0.01866251944012442,0.0,0.03361344537815126,11697,12770,3,82,0.0,2.8181818181818183,0
1103,2016-17,Ashley Fletcher,FWD,327,0.0,15,Sunderland,6716,0,50,False,33,0.0,0.0,0.0,80,139,0,0,2.795031055900621,1.0,322
1104,2016-17,Jamie Vardy,FWD,321,0.34653465346534656,5,Crystal Palace,680023,9,100,False,33,0.07620528771384137,0.5426136363636364,0.226890756302521,17239,89568,2,90,1.9368131868131868,4.285714285714286,2186
1105,2016-17,Charlie Austin,FWD,325,0.0,10,Man City,80599,0,63,True,33,0.0,0.0,0.0,46,563,0,0,0.7274826789838338,4.538461538461538,866
1106,2016-17,Christian Benteke,FWD,321,0.8960396039603962,8,Leicester,371148,6,72,True,33,0.18040435458786935,0.71875,1.0,72651,12887,2,90,0.0,3.586206896551724,0
1107,2016-17,Connor Wickham,FWD,321,0.0,8,Leicester,11970,0,55,True,33,0.0,0.0,0.0,20,50,0,0,1.3106796116504855,2.25,412
1108,2016-17,Callum Wilson,FWD,328,0.0,17,Spurs,52877,0,60,False,33,0.0,0.0,0.0,39,483,0,0,1.6531961792799412,3.15,1361
1109,2016-17,Danny Welbeck,FWD,324,0.0,12,Middlesbrough,19688,0,73,False,33,0.0,0.0,0.0,1868,4049,0,0,0.0,1.8888888888888888,0
1110,2016-17,Divock Origi,FWD,330,0.21782178217821785,19,West Brom,308999,2,62,False,33,0.36236391912908245,0.10227272727272727,0.1092436974789916,22728,34635,0,81,1.3740458015267176,2.892857142857143,1048
1111,2016-17,Dominic Calvert-Lewin,FWD,322,0.0,3,Burnley,3810,0,45,True,33,0.0,0.0,0.0,690,531,0,0,0.0,1.75,0
1112,2016-17,Gabriel Fernando de Jesus,FWD,325,0.0,13,Southampton,22883,0,87,False,33,0.0,0.0,0.0,266,1277,0,0,0.0,6.5,0
1113,2016-17,Hal Robson-Kanu,FWD,330,0.05445544554455446,9,Liverpool,16935,1,50,True,33,0.026438569206842923,0.0,0.09243697478991597,1440,1590,1,63,0.0,1.7307692307692308,0
1114,2016-17,Harry Kane,FWD,328,1.0,2,Bournemouth,590906,12,114,True,33,0.7433903576982892,1.0,0.7058823529411765,199601,4146,0,78,0.704225352112676,6.6521739130434785,1917
1115,2016-17,Danny Ings,FWD,330,0.0,19,West Brom,10032,0,54,False,33,0.0,0.0,0.0,19,27,0,0,0.0,0.0,0
1116,2016-17,Joshua King,FWD,332,0.6153846153846154,12,Middlesbrough,711825,8,60,True,34,0.4305177111716621,0.6309523809523809,0.5679012345679012,55720,33352,0,83,1.9440914866581955,4.53125,2361
1117,2016-17,Odion Ighalo,FWD,335,0.0,7,Hull,109843,0,68,False,34,0.0,0.0,0.0,27,341,0,0,2.021688613477924,2.1666666666666665,1291
1118,2016-17,Josh Maja,FWD,278,0.0,12,Middlesbrough,2195,0,45,False,34,0.0,0.0,0.0,85,115,0,0,0.0,0.0,0
1119,2016-17,Kelechi Iheanacho,FWD,256,0.0,11,Man Utd,101272,0,60,True,34,0.0,0.0,0.0,210,804,0,0,1.588235294117647,2.7777777777777777,510
1120,2016-17,Lys Mousset,FWD,332,0.06508875739644972,12,Middlesbrough,2606,1,51,True,34,0.008174386920980926,0.0,0.14814814814814814,17,20,0,7,0.0,1.0,0
1121,2016-17,Matej Vydra,FWD,335,0.0,7,Hull,13027,0,45,False,34,0.0,0.0,0.0,15,56,0,0,0.0,1.0,0
1122,2016-17,Michail Antonio,FWD,340,0.0,6,Everton,257788,0,67,True,34,0.0,0.0,0.0,167,18937,0,0,1.5906288532675708,4.714285714285714,2433
1123,2016-17,Michy Batshuayi,FWD,334,0.0,13,Southampton,39791,0,85,True,34,0.0,0.0,0.0,26,108,0,0,0.0,1.4705882352941178,127
1124,2016-17,Oliver McBurnie,FWD,339,0.0,14,Stoke,3649,0,45,True,34,0.0,0.0,0.0,28,67,0,0,5.487804878048781,1.0,82
1125,2016-17,Shane Long,FWD,334,0.00591715976331361,4,Chelsea,133779,1,61,False,34,0.008174386920980926,0.01488095238095238,0.0,432,3430,1,9,1.6483516483516485,2.0,1093
1126,2016-17,Patrick Bamford,FWD,332,0.0,2,Bournemouth,2741,0,49,False,34,0.0,0.0,0.0,51,111,0,0,1.6071428571428572,1.0,112
1127,2016-17,Patrick Bamford,FWD,278,0.0,15,Sunderland,2741,0,49,True,34,0.0,0.0,0.0,51,111,0,0,1.6071428571428572,1.0,112
1128,2016-17,Rhian Brewster,FWD,337,0.0,5,Crystal Palace,0,0,45,True,34,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0
1129,2016-17,Roberto Firmino,FWD,337,0.455621301775148,5,Crystal Palace,602650,2,86,True,34,1.0,0.26785714285714285,0.2716049382716049,58266,7847,2,90,1.2269712601326455,5.354838709677419,2716
1130,2016-17,Romelu Lukaku,FWD,340,0.07692307692307693,20,West Ham,2092107,2,105,False,34,0.0544959128065395,0.0,0.14814814814814814,48400,64631,0,90,0.0,6.40625,0
1131,2016-17,Sergio Agüero,FWD,256,0.6331360946745562,11,Man Utd,986675,2,128,True,34,0.544959128065395,0.08928571428571429,1.0,14651,59430,0,90,1.1847879083373964,5.346153846153846,2051
1132,2016-17,Troy Deeney,FWD,335,0.07100591715976332,7,Hull,276810,2,68,False,34,0.05722070844686648,0.011904761904761904,0.1111111111111111,8574,56442,2,90,1.6163546045089796,4.066666666666666,2619
1133,2016-17,Jordan Ayew,FWD,339,0.49704142011834324,14,Stoke,8121,5,50,True,34,0.5149863760217983,0.4345238095238095,0.4444444444444444,1133,2160,0,90,0.0,1.5555555555555556,0
1134,2016-17,Olivier Giroud,FWD,271,0.0,8,Leicester,111526,1,81,True,34,0.0,0.0,0.012345679012345678,2757,8054,0,16,0.0,3.869565217391304,0
1135,2016-17,Jay Rodriguez,FWD,334,0.01775147928994083,4,Chelsea,11884,1,59,False,34,0.01634877384196185,0.002976190476190476,0.024691358024691357,35,385,1,5,0.0,2.9473684210526314,0
1136,2016-17,Connor Wickham,FWD,337,0.0,9,Liverpool,11958,0,55,False,34,0.0,0.0,0.0,28,40,0,0,1.3106796116504855,2.25,412
1137,2016-17,Islam Slimani,FWD,271,0.0,1,Arsenal,28078,0,82,False,34,0.0,0.0,0.0,185,3158,0,0,0.0,3.9473684210526314,0
1138,2016-17,Jamie Vardy,FWD,271,0.1952662721893491,1,Arsenal,624759,2,99,False,34,0.043596730245231606,0.09523809523809523,0.30864197530864196,22014,78719,1,90,1.9393139841688656,4.448275862068965,2275
1139,2016-17,Andre Gray,FWD,333,0.23076923076923078,11,Man Utd,186842,2,60,True,34,0.34877384196185285,0.03869047619047619,0.2962962962962963,1769,27053,2,90,1.2450592885375495,3.4814814814814814,2026
1140,2016-17,Andy Carroll,FWD,340,0.0,6,Everton,126003,0,61,True,34,0.0,0.0,0.0,2212,75625,0,0,1.8521341463414633,3.8333333333333335,1312
1141,2016-17,Anthony Martial,FWD,333,0.8757396449704143,3,Burnley,108674,14,92,False,34,0.768392370572207,0.8928571428571428,0.7407407407407407,1921,639,0,79,0.7265388496468214,3.8823529411764706,991
1142,2016-17,Ashley Barnes,FWD,333,0.11242603550295859,11,Man Utd,148003,2,45,True,34,0.11716621253405993,0.002976190476190476,0.1728395061728395,3960,27680,2,74,0.0,2.782608695652174,0
1143,2016-17,Ashley Fletcher,FWD,340,0.0,6,Everton,6659,0,50,True,34,0.0,0.0,0.0,53,141,0,0,2.795031055900621,1.0,322
1144,2016-17,Callum Wilson,FWD,332,0.0,12,Middlesbrough,52478,0,60,True,34,0.0,0.0,0.0,47,455,0,0,1.6531961792799412,3.15,1361
1145,2016-17,Charlie Austin,FWD,334,0.0,4,Chelsea,80207,0,63,False,34,0.0,0.0,0.0,91,490,0,0,0.7274826789838338,4.538461538461538,866
1146,2016-17,Christian Benteke,FWD,337,1.0,9,Liverpool,506428,12,73,False,34,0.6893732970027248,1.0,0.9382716049382716,148389,15161,1,87,0.0,3.6666666666666665,0
1147,2016-17,Anthony Martial,FWD,256,0.09467455621301776,10,Man City,108674,3,92,False,34,0.13896457765667572,0.13095238095238096,0.024691358024691357,1921,639,0,79,0.6728971962616822,4.444444444444445,1070
1148,2016-17,Connor Wickham,FWD,274,0.0,17,Spurs,11958,0,55,True,34,0.0,0.0,0.0,28,40,0,0,1.3106796116504855,2.25,412
1149,2016-17,Danny Ings,FWD,337,0.0,5,Crystal Palace,10040,0,54,True,34,0.0,0.0,0.0,32,47,0,0,0.0,0.0,0
1150,2016-17,Danny Welbeck,FWD,271,0.04733727810650888,8,Leicester,12965,1,73,True,34,0.049046321525885554,0.002976190476190476,0.07407407407407407,326,7150,0,23,0.0,1.8888888888888888,0
1151,2016-17,Divock Origi,FWD,337,0.1715976331360947,5,Crystal Palace,243207,2,61,True,34,0.08446866485013624,0.05059523809523809,0.2716049382716049,11474,77873,2,90,1.2754650132860939,2.8620689655172415,1131
1152,2016-17,Dominic Calvert-Lewin,FWD,340,0.01183431952662722,20,West Ham,3384,1,45,False,34,0.0027247956403269754,0.02976190476190476,0.0,196,667,0,19,0.0,1.75,0
1153,2016-17,Gabriel Fernando de Jesus,FWD,256,0.02958579881656805,11,Man Utd,23177,0,86,True,34,0.008174386920980926,0.0,0.09876543209876543,1042,866,0,5,0.0,6.5,0
1154,2016-17,Christian Benteke,FWD,274,0.2366863905325444,17,Spurs,506428,2,73,True,34,0.02724795640326975,0.0,0.48148148148148145,148389,15161,1,80,0.0,3.935483870967742,0
1155,2016-17,Harry Kane,FWD,274,0.6508875739644971,5,Crystal Palace,729748,4,115,False,34,0.37057220708446864,0.3630952380952381,0.8888888888888888,148953,12319,0,90,0.6766917293233082,6.875,1995
1156,2016-17,Shane Long,FWD,345,0.11046511627906977,7,Hull,134015,1,61,True,35,0.18630573248407642,0.05338078291814946,0.041666666666666664,1551,1376,0,32,1.7166212534059946,1.9615384615384615,1101
1157,2016-17,Odion Ighalo,FWD,349,0.0,9,Liverpool,109619,0,68,True,35,0.0,0.0,0.0,17,243,0,0,2.021688613477924,2.1666666666666665,1291
1158,2016-17,Oliver McBurnie,FWD,343,0.0,11,Man Utd,3637,0,45,False,35,0.0,0.0,0.0,22,43,0,0,5.487804878048781,1.0,82
1159,2016-17,Olivier Giroud,FWD,348,0.24418604651162792,17,Spurs,110237,1,80,False,35,0.21337579617834396,0.10676156583629892,0.23958333333333334,3757,5351,2,80,0.0,3.75,0
1160,2016-17,Patrick Bamford,FWD,344,0.0,10,Man City,2726,0,49,True,35,0.0,0.0,0.0,32,68,0,0,1.6071428571428572,1.0,112
1161,2016-17,Salomón Rondón,FWD,350,0.31976744186046513,8,Leicester,190105,2,63,True,35,0.03662420382165605,0.0,0.5833333333333334,2503,5179,1,90,1.2794476035743299,3.090909090909091,2463
1162,2016-17,Roberto Firmino,FWD,349,0.13372093023255813,18,Watford,604262,3,87,False,35,0.23248407643312102,0.08185053380782917,0.041666666666666664,23892,23257,0,90,1.2517831669044224,5.25,2804
1163,2016-17,Romelu Lukaku,FWD,342,0.4476744186046512,4,Chelsea,1971442,2,104,True,35,0.28503184713375795,0.0,0.6354166666666666,20614,143944,3,90,0.0,6.2727272727272725,0
1164,2016-17,Sergio Agüero,FWD,344,1.0,12,Middlesbrough,1018186,12,128,False,35,0.6751592356687898,1.0,0.7604166666666666,54240,23752,2,90,1.1349836524988324,5.222222222222222,2143
1165,2016-17,Michy Batshuayi,FWD,342,0.0,6,Everton,39756,0,85,False,35,0.0,0.0,0.0,25,85,0,0,0.0,1.4705882352941178,127
1166,2016-17,Rhian Brewster,FWD,349,0.0,18,Watford,68,0,45,False,35,0.0,0.0,0.0,52,8,0,0,0.0,0.0,0
1167,2016-17,Michail Antonio,FWD,346,0.0,14,Stoke,250267,0,67,False,35,0.0,0.0,0.0,150,7700,0,0,1.5906288532675708,4.714285714285714,2433
1168,2016-17,Islam Slimani,FWD,350,0.0,19,West Brom,27298,0,82,False,35,0.0,0.0,0.0,105,938,0,0,0.0,3.9473684210526314,0
1169,2016-17,Lys Mousset,FWD,347,0.03488372093023256,15,Sunderland,2639,1,51,False,35,0.004777070063694267,0.09252669039145907,0.0,30,16,0,9,0.0,1.0,0
1170,2016-17,Kelechi Iheanacho,FWD,344,0.0,12,Middlesbrough,101108,0,60,False,35,0.0,0.0,0.0,325,628,0,0,1.588235294117647,2.7777777777777777,510
1171,2016-17,Josh Maja,FWD,347,0.0,2,Bournemouth,2222,0,45,True,35,0.0,0.0,0.0,75,69,0,0,0.0,0.0,0
1172,2016-17,Joshua King,FWD,347,0.9418604651162791,15,Sunderland,814373,11,61,False,35,1.0,0.8718861209964412,0.5208333333333334,108220,7687,0,90,1.8780687397708675,4.636363636363637,2444
1173,2016-17,Jordan Ayew,FWD,343,0.3488372093023256,11,Man Utd,9589,5,50,False,35,0.24363057324840767,0.09964412811387899,0.40625,2278,981,1,90,0.0,1.9,0
1174,2016-17,Jay Rodriguez,FWD,345,0.0,7,Hull,11797,1,59,True,35,0.0,0.0,0.0,59,164,0,4,0.0,2.85,0
1175,2016-17,Jamie Vardy,FWD,350,0.4186046511627907,19,West Brom,612792,9,99,False,35,0.1799363057324841,0.6263345195729537,0.2604166666666667,24441,37836,0,90,1.9035532994923858,4.366666666666666,2364
1176,2016-17,Harry Kane,FWD,348,0.813953488372093,1,Arsenal,800688,5,116,True,35,0.03343949044585987,0.7508896797153025,1.0,82623,13423,0,90,0.6474820143884892,6.76,2085
1177,2016-17,Hal Robson-Kanu,FWD,350,0.0,8,Leicester,14188,0,50,True,35,0.0,0.0,0.0,240,1640,0,0,0.0,1.7037037037037037,0
1178,2016-17,Gabriel Fernando de Jesus,FWD,344,0.5988372093023256,12,Middlesbrough,69311,6,86,False,35,0.06369426751592357,0.4768683274021352,0.75,47433,1687,2,90,0.0,6.5,0
1179,2016-17,Troy Deeney,FWD,349,0.19767441860465115,9,Liverpool,253573,2,67,True,35,0.21656050955414013,0.046263345195729534,0.1875,5207,28755,1,90,1.6291097155522718,4.0,2708
1180,2016-17,Matej Vydra,FWD,349,0.0,9,Liverpool,13000,0,45,True,35,0.0,0.0,0.0,7,34,0,0,0.0,1.0,0
1181,2016-17,Danny Welbeck,FWD,348,0.05232558139534884,17,Spurs,12627,1,73,False,35,0.02388535031847134,0.0889679715302491,0.020833333333333332,841,1308,0,26,0.0,1.8,0
1182,2016-17,Divock Origi,FWD,349,0.36627906976744184,18,Watford,221064,2,60,False,35,0.28662420382165604,0.15302491103202845,0.375,8326,30946,0,83,1.3289581624282198,2.8333333333333335,1219
1183,2016-17,Charlie Austin,FWD,345,0.0,7,Hull,79915,0,63,True,35,0.0,0.0,0.0,77,375,0,0,0.7274826789838338,4.538461538461538,866
1184,2016-17,Dominic Calvert-Lewin,FWD,342,0.09883720930232558,4,Chelsea,3182,1,45,True,35,0.01910828025477707,0.0,0.1875,86,311,1,71,0.0,1.6666666666666667,0
1185,2016-17,Andre Gray,FWD,341,0.29069767441860467,5,Crystal Palace,182001,5,60,False,35,0.004777070063694267,0.5729537366548043,0.17708333333333334,3321,8327,0,12,1.2771996215704826,3.4285714285714284,2114
1186,2016-17,Andy Carroll,FWD,346,0.0,14,Stoke,105399,0,60,False,35,0.0,0.0,0.0,259,20902,0,0,1.8521341463414633,3.8333333333333335,1312
1187,2016-17,Anthony Martial,FWD,343,0.3604651162790698,16,Swansea,115784,1,92,True,35,0.2754777070063695,0.14234875444839856,0.3854166666666667,7497,657,1,90,0.6266318537859007,4.368421052631579,1150
1188,2016-17,Ashley Barnes,FWD,341,0.5813953488372093,5,Crystal Palace,141698,9,45,False,35,0.3805732484076433,0.690391459074733,0.3854166666666667,4440,10895,0,78,0.0,2.75,0
1189,2016-17,Ashley Fletcher,FWD,346,0.0,14,Stoke,6651,0,50,False,35,0.0,0.0,0.0,43,79,0,0,2.795031055900621,1.0,322
1190,2016-17,Callum Wilson,FWD,347,0.0,15,Sunderland,52218,0,60,False,35,0.0,0.0,0.0,73,347,0,0,1.6531961792799412,3.15,1361
1191,2016-17,Christian Benteke,FWD,341,0.37790697674418605,3,Burnley,608425,1,74,True,35,0.014331210191082803,0.0,0.71875,116819,17165,1,70,0.0,3.875,0
1192,2016-17,Connor Wickham,FWD,341,0.0,3,Burnley,11944,0,55,True,35,0.0,0.0,0.0,24,44,0,0,1.3106796116504855,2.25,412
1193,2016-17,Danny Ings,FWD,349,0.0,18,Watford,10045,0,54,False,35,0.0,0.0,0.0,25,40,0,0,0.0,0.0,0
1194,2016-17,Patrick Bamford,FWD,354,0.042735042735042736,4,Chelsea,2726,0,49,False,36,0.1079136690647482,0.0,0.02666666666666667,42,60,1,34,1.6071428571428572,1.0,113
1195,2016-17,Olivier Giroud,FWD,257,0.5982905982905983,13,Southampton,143493,6,80,False,36,0.0539568345323741,0.8691099476439791,0.4666666666666667,36391,3451,0,11,0.0,3.64,0
1196,2016-17,Lys Mousset,FWD,352,0.03418803418803419,14,Stoke,2727,-1,51,True,36,0.08273381294964027,0.0,0.16,92,28,1,57,0.0,1.0,0
1197,2016-17,Oliver McBurnie,FWD,359,0.0,6,Everton,3629,0,45,True,36,0.0,0.0,0.0,32,45,0,0,5.487804878048781,1.0,82
1198,2016-17,Rhian Brewster,FWD,357,0.0,13,Southampton,129,0,45,True,36,0.0,0.0,0.0,61,22,0,0,0.0,0.0,0
1199,2016-17,Olivier Giroud,FWD,351,0.02564102564102564,11,Man Utd,143493,1,80,True,36,0.046762589928057555,0.05235602094240837,0.0,36391,3451,0,7,0.0,3.730769230769231,0
1200,2016-17,Roberto Firmino,FWD,357,0.41025641025641024,13,Southampton,571569,3,87,True,36,0.32014388489208634,0.37696335078534027,0.3333333333333333,17163,50522,0,90,1.2128541810642708,5.181818181818182,2894
1201,2016-17,Troy Deeney,FWD,356,0.08547008547008547,8,Leicester,246246,1,67,False,36,0.12949640287769784,0.06806282722513089,0.05333333333333334,8750,16309,1,24,1.6088666428316052,3.9375,2798
1202,2016-17,Salomón Rondón,FWD,353,1.0,3,Burnley,188934,8,63,False,36,0.3525179856115108,0.9528795811518324,0.9466666666666667,2934,4193,2,90,1.2695924764890283,3.0588235294117645,2554
1203,2016-17,Sergio Agüero,FWD,358,0.0,5,Crystal Palace,871781,0,128,True,36,0.0,0.0,0.0,7464,154350,0,0,1.169878978036755,5.464285714285714,2231
1204,2016-17,Shane Long,FWD,357,0.10256410256410256,9,Liverpool,138781,1,61,False,36,0.10431654676258992,0.19371727748691098,0.02666666666666667,5862,1157,0,22,1.6681376875551632,1.9259259259259258,1133
1205,2016-17,Shane Long,FWD,257,0.042735042735042736,1,Arsenal,138781,1,61,True,36,0.010791366906474819,0.0,0.08,5862,1157,1,21,1.6363636363636362,1.8928571428571428,1156
1206,2016-17,Odion Ighalo,FWD,356,0.0,8,Leicester,109432,0,68,False,36,0.0,0.0,0.0,22,222,0,0,2.021688613477924,2.1666666666666665,1291
1207,2016-17,Romelu Lukaku,FWD,359,0.47008547008547014,16,Swansea,1840219,2,103,False,36,0.21223021582733814,0.13612565445026178,0.5866666666666667,20119,153456,1,90,0.0,6.147058823529412,0
1208,2016-17,Michy Batshuayi,FWD,354,0.0,12,Middlesbrough,39732,0,84,True,36,0.0,0.0,0.0,19,58,0,0,0.0,1.4705882352941178,127
1209,2016-17,Andre Gray,FWD,353,0.017094017094017096,19,West Brom,191484,1,60,True,36,0.02877697841726619,0.0,0.05333333333333334,13120,3864,0,12,1.2699905926622765,3.4827586206896552,2126
1210,2016-17,Andy Carroll,FWD,360,0.0,17,Spurs,97803,0,60,True,36,0.0,0.0,0.0,216,7837,0,0,1.8521341463414633,3.8333333333333335,1312
1211,2016-17,Kelechi Iheanacho,FWD,358,0.0,5,Crystal Palace,101093,1,60,True,36,0.010791366906474819,0.0,0.0,517,605,0,7,1.588235294117647,2.7777777777777777,510
1212,2016-17,Josh Maja,FWD,355,0.0,7,Hull,2275,0,45,False,36,0.0,0.0,0.0,104,62,0,0,0.0,0.0,0
1213,2016-17,Joshua King,FWD,352,0.26495726495726496,14,Stoke,891354,5,62,True,36,0.6762589928057554,0.0,0.17333333333333334,89929,15152,2,90,1.8113654301499607,4.823529411764706,2536
1214,2016-17,Jordan Ayew,FWD,359,0.47008547008547014,6,Everton,15256,5,50,True,36,0.8956834532374099,0.6858638743455496,0.05333333333333334,6587,1095,0,90,0.0,2.1818181818181817,0
1215,2016-17,Jay Rodriguez,FWD,257,0.11111111111111112,1,Arsenal,11782,1,59,True,36,0.3705035971223022,0.06282722513089005,0.0,128,147,1,11,0.0,2.761904761904762,0
1216,2016-17,Jay Rodriguez,FWD,357,0.0,9,Liverpool,11782,0,59,False,36,0.0,0.0,0.0,128,147,0,0,0.0,2.6818181818181817,0
1217,2016-17,Jamie Vardy,FWD,356,0.7008547008547008,18,Watford,637113,8,99,True,36,0.6007194244604316,0.8167539267015707,0.4533333333333333,40427,17624,0,90,1.8337408312958436,4.516129032258065,2454
1218,2016-17,Islam Slimani,FWD,356,0.1452991452991453,18,Watford,27339,1,82,True,36,0.39568345323741005,0.04712041884816753,0.05333333333333334,285,323,0,28,0.0,3.9473684210526314,0
1219,2016-17,Harry Kane,FWD,360,0.3076923076923077,20,West Ham,881262,2,117,False,36,0.09712230215827339,0.15706806282722513,0.36,92235,13345,1,90,0.6206896551724138,6.6923076923076925,2176
1220,2016-17,Hal Robson-Kanu,FWD,353,0.0,3,Burnley,12982,0,50,False,36,0.0,0.0,0.0,81,1292,0,0,0.0,1.7037037037037037,0
1221,2016-17,Gabriel Fernando de Jesus,FWD,358,0.8205128205128205,5,Crystal Palace,296512,5,88,True,36,0.723021582733813,0.6282722513089005,0.6933333333333334,228271,2370,0,83,0.0,6.4,0
1222,2016-17,Matej Vydra,FWD,356,0.0,8,Leicester,12972,0,45,False,36,0.0,0.0,0.0,7,36,0,0,0.0,1.0,0
1223,2016-17,Dominic Calvert-Lewin,FWD,359,0.05128205128205128,16,Swansea,3389,1,45,False,36,0.13309352517985612,0.03664921465968586,0.013333333333333334,412,219,1,45,0.0,1.6,0
1224,2016-17,Danny Welbeck,FWD,257,0.27350427350427353,13,Southampton,17602,2,73,False,36,0.03956834532374101,0.0,0.4266666666666667,5650,790,0,79,0.0,1.7272727272727273,0
1225,2016-17,Danny Welbeck,FWD,351,0.9914529914529915,11,Man Utd,17602,6,73,True,36,0.09352517985611511,1.0,1.0,5650,790,0,83,0.0,1.75,0
1226,2016-17,Danny Ings,FWD,357,0.0,13,Southampton,10048,0,54,True,36,0.0,0.0,0.0,18,27,0,0,0.0,0.0,0
1227,2016-17,Connor Wickham,FWD,358,0.0,10,Man City,11932,0,55,False,36,0.0,0.0,0.0,12,31,0,0,1.3106796116504855,2.25,412
1228,2016-17,Christian Benteke,FWD,358,0.18803418803418806,10,Man City,498219,2,73,False,36,0.11870503597122302,0.0,0.25333333333333335,18960,130318,5,90,0.0,3.787878787878788,0
